source_file,trial_id,joint_index,joint_name,direction,effort_mag,test_effort,duration,q_start,q_end,q_delta,qdot_fit,stop_reason,gravity_mean,command_mean,n_samples,exclude_reason,tau_hat,fit_error
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,18,0,joint_1_1,-1,0.05,-0.05,3.8741683959960938,0.8852309966115238,-0.3602359576116296,-1.2454669542231533,-0.32147981887166505,lower_limit,2.2478825566769075e-05,-0.04997752117443319,714,,-0.04992556650260146,-7.443349739854471e-05
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,19,0,joint_1_1,1,0.05,0.05,4.743771553039551,-0.3628539514896211,0.8745844881743584,1.2374384396639795,0.2608554028853047,upper_limit,6.757543731160636e-05,0.05006757543731157,873,,0.04420822324312042,0.005791776756879585
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,20,0,joint_1_1,-1,0.05,-0.05,3.87982439994812,0.8855800624619228,-0.3621558197888233,-1.247735882250746,-0.32159596765962667,lower_limit,2.0114325171903565e-05,-0.049979885674828056,715,,-0.04993652021620257,-6.347978379743491e-05
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,21,0,joint_1_1,1,0.1,0.1,1.5040788650512695,-0.3682644721708035,0.8798204759303414,1.248084948101145,0.8298002033680604,upper_limit,-9.799125488097067e-06,0.09999020087451185,277,,0.09786404272002419,0.002135957279975814
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,22,0,joint_1_1,-1,0.1,-0.1,1.4412283897399902,0.9040805525330626,-0.3663446099936097,-1.2704251625266723,-0.8814877444621165,lower_limit,8.055999317248692e-05,-0.09991944000682747,266,,-0.10273857074417436,0.0027385707441743568
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,23,0,joint_1_1,1,0.1,0.1,1.4974424839019775,-0.3775147172063734,0.8745844881743584,1.2520992053807318,0.836158462739791,upper_limit,-1.8880648283924432e-05,0.09998111935171602,276,,0.09846367491061181,0.0015363250893881963
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,24,0,joint_1_1,-1,0.1,-0.1,1.4325008392333984,0.9002408281786751,-0.3663446099936097,-1.2665854381722847,-0.8841777983530514,lower_limit,7.205081616299147e-05,-0.09992794918383698,264,,-0.10299226327433314,0.0029922632743331345
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,25,0,joint_1_1,1,0.1,0.1,1.4905786514282227,-0.3736749928519859,0.8749335540247574,1.2486085468767434,0.8376669997791585,upper_limit,-9.454478814793373e-06,0.09999054552118518,275,,0.09860594142045573,0.0013940585795442773
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,26,0,joint_1_1,-1,0.1,-0.1,1.4304680824279785,0.9037314866826638,-0.3637266161156182,-1.2674581027982819,-0.8860443084105626,lower_limit,8.14096855939446e-05,-0.099918590314406,264,,-0.10316828936089315,0.0031682893608931395
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,27,0,joint_1_1,1,0.1,0.1,1.4946324825286865,-0.3729768611511881,0.8779006137531477,1.2508774749043359,0.8369130803232946,upper_limit,-1.4781593577464749e-05,0.09998521840642251,276,,0.09853484108490537,0.0014651589150946331
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,28,0,joint_1_1,-1,0.1,-0.1,1.435133934020996,0.9040805525330626,-0.3647738136668148,-1.2688543661998775,-0.8841365506874803,lower_limit,7.405566977706287e-05,-0.0999259443302229,265,,-0.10298837330592872,0.0029883733059287154
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,29,0,joint_1_1,1,0.1,0.1,1.4922661781311035,-0.3729768611511881,0.875631685725555,1.2486085468767432,0.8367197254584203,upper_limit,-1.282217468914921e-05,0.0999871778253108,276,,0.09851660625137518,0.0014833937486248283
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,30,0,joint_1_1,-1,0.1,-0.1,1.428922176361084,0.9063494805606552,-0.3640756819660171,-1.2704251625266723,-0.8890793239432796,lower_limit,7.40865895047177e-05,-0.09992591341049524,264,,-0.10345451439607209,0.0034545143960720837
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,31,0,joint_1_1,1,0.1,0.1,1.4936084747314453,-0.373325927001587,0.8791223442295437,1.2524482712311307,0.8385385410030726,upper_limit,-1.582854125965654e-05,0.09998417145874029,274,,0.09868813438282631,0.0013118656171736964
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,32,0,joint_1_1,-1,0.1,-0.1,1.4306185245513914,0.906698546411054,-0.3647738136668148,-1.2714723600778688,-0.8887570923049335,lower_limit,7.720118189178447e-05,-0.09992279881810819,262,,-0.10342412550315636,0.00342412550315635
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,33,0,joint_1_1,1,0.1,0.1,1.4909768104553223,-0.3782128489071711,0.8765043503515522,1.2547171992587232,0.8415403851087068,upper_limit,-1.551546884626925e-05,0.09998448453115369,274,,0.09897123110028122,0.001028768899718785
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,34,0,joint_1_1,-1,0.1,-0.1,1.4395787715911865,0.90792027688745,-0.3717551306747921,-1.279675407562242,-0.888923505136019,lower_limit,7.50669778317167e-05,-0.09992493302216823,265,,-0.10343981949810241,0.0034398194981024033
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,35,0,joint_1_1,1,0.1,0.1,1.4831342697143555,-0.3787364476827695,0.8740608893987601,1.2527973370815295,0.8446958327804078,upper_limit,-1.9251913800605374e-05,0.09998074808619936,274,,0.09926881380162228,0.0007311861983777257
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,36,0,joint_1_1,-1,0.1,-0.1,1.4325571060180664,0.90181162450547,-0.3717551306747921,-1.273566755180262,-0.8890163958072613,lower_limit,6.67742447082876e-05,-0.09993322575529168,264,,-0.10344857979450206,0.0034485797945020547
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,37,0,joint_1_1,1,0.1,0.1,1.4941537380218506,-0.3755948550291796,0.8794714100799426,1.2550662651091222,0.8399846904447312,upper_limit,-1.4885806050451422e-05,0.09998511419394951,275,,0.09882451726797162,0.0011754827320283878
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,38,0,joint_1_1,-1,0.1,-0.1,1.4342222213745117,0.90792027688745,-0.3686135380212023,-1.2765338149086523,-0.8900530168088345,lower_limit,7.603146162321978e-05,-0.09992396853837675,264,,-0.10354634103474747,0.0035463410347474633
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,39,0,joint_1_1,1,0.1,0.1,1.4892475605010986,-0.3771656513559746,0.8765043503515522,1.2536700017075266,0.8418143732165622,upper_limit,-1.544861658694748e-05,0.09998455138341301,274,,0.0989970702615521,0.0010029297384478997
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,40,0,joint_1_1,-1,0.1,-0.1,1.422304391860962,0.9047786842338604,-0.3640756819660171,-1.2688543661998775,-0.8921116840113892,lower_limit,7.702378703334531e-05,-0.09992297621296661,262,,-0.10374048900075328,0.003740489000753272
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,41,0,joint_1_1,1,0.15,0.15,0.9171862602233886,-0.373325927001587,0.891339648993504,1.264665575995091,1.3788535991447048,upper_limit,-4.164987736704627e-05,0.1499583501226329,170,,0.14964395153011542,0.0003560484698845734
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,42,0,joint_1_1,-1,0.15,-0.15,0.9111039638519287,0.9297368925373792,-0.365646478292812,-1.2953833708301912,-1.421773389453407,lower_limit,0.00012814893284207216,-0.1498718510671579,168,,-0.1536916140078044,0.0036916140078044057
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,43,0,joint_1_1,1,0.15,0.15,0.9194312095642089,-0.3886848244191371,0.8902924514423074,1.2789772758614446,1.391052710150717,upper_limit,-5.479974646158313e-05,0.14994520025353839,170,,0.15079442042861296,-0.0007944204286129686
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,44,0,joint_1_1,-1,0.15,-0.15,0.9107348918914794,0.9265952998837894,-0.3717551306747921,-1.2983504305585816,-1.4256074321058179,lower_limit,0.00011555558363150154,-0.14988444441636847,168,,-0.1540531933741154,0.004053193374115416
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,45,0,joint_1_1,1,0.15,0.15,0.9111213684082032,-0.3839724354387525,0.8775515479027488,1.2615239833415013,1.3845839062533212,upper_limit,-5.002338111048211e-05,0.14994997661888948,168,,0.15018436304895916,-0.000184363048959163
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,46,0,joint_1_1,-1,0.15,-0.15,0.9082119464874268,0.9197885158010116,-0.3752457891787808,-1.2950343049797923,-1.4259163953837297,lower_limit,0.00010638314320218171,-0.14989361685679775,168,,-0.15408233095978377,0.004082330959783775
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,47,0,joint_1_1,1,0.15,0.15,0.9213862419128418,-0.3874630939427411,0.8868017929383187,1.2742648868810598,1.3829866660865535,upper_limit,-5.164603815466195e-05,0.1499483539618453,170,,0.1500337311599312,-3.3731159931216226e-05
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,48,0,joint_1_1,-1,0.15,-0.15,0.9100065231323242,0.9285151620609832,-0.3691371367968006,-1.2976522988577837,-1.4259813153768919,lower_limit,0.00012839403948277644,-0.14987160596051718,168,,-0.15408845340862343,0.0040884534086234325
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,49,0,joint_1_1,1,0.15,0.15,0.918442964553833,-0.38781215979314,0.8880235234147148,1.2758356832078548,1.389128919755663,upper_limit,-5.104409323102209e-05,0.1499489559067689,170,,0.15061299237081047,-0.0006129923708104723
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,50,0,joint_1_1,-1,0.15,-0.15,0.9084899425506593,0.9281660962105844,-0.3666936758440086,-1.294859772054593,-1.4252879546681265,lower_limit,0.0001260396700322739,-0.14987396032996766,168,,-0.15402306422325726,0.004023064223257267
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,51,0,joint_1_1,1,0.15,0.15,0.9209396839141845,-0.3855432317655473,0.8803440747059398,1.265887306471487,1.3745604935723952,upper_limit,-5.34026686219408e-05,0.149946597331378,170,,0.14923907904092545,0.0007609209590745403
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,52,0,joint_1_1,-1,0.15,-0.15,0.9101340770721437,0.9278170303601856,-0.3701843343479972,-1.2980013647081827,-1.4261649985503113,lower_limit,0.0001252787703212193,-0.14987472122967874,168,,-0.1541057761281308,0.004105776128130817
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,53,0,joint_1_1,1,0.15,0.15,0.9177863597869873,-0.3871140280923422,0.8833111344343301,1.2704251625266723,1.3842275481426094,upper_limit,-4.6852565453668126e-05,0.1499531474345463,170,,0.1501507557702895,-0.00015075577028950127
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,54,0,joint_1_1,-1,0.15,-0.15,0.8986690044403076,0.9258971681829916,-0.3602359576116296,-1.2861331257946211,-1.4311533161151215,lower_limit,0.0001266305200960791,-0.14987336947990387,166,,-0.15457621239281555,0.004576212392815554
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,55,0,joint_1_1,1,0.15,0.15,0.9223530292510985,-0.3862413634663451,0.884881930761125,1.2711232942274702,1.3781309909715964,upper_limit,-4.633764283475272e-05,0.1499536623571652,170,,0.14957580408653925,0.0004241959134607398
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,56,0,joint_1_1,-1,0.15,-0.15,0.9094688892364501,0.9309586230137752,-0.3637266161156182,-1.2946852391293935,-1.4235618771042888,lower_limit,0.00012857916102050962,-0.14987142083897945,168,,-0.15386028198833776,0.003860281988337766
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,57,0,joint_1_1,1,0.15,0.15,0.9200243949890136,-0.3886848244191371,0.8852309966115238,1.273915821030661,1.3846543939151454,upper_limit,-5.613354063047074e-05,0.14994386645936947,170,,0.15019101057127587,-0.00019101057127587917
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,58,0,joint_1_1,-1,0.15,-0.15,0.9083828926086426,0.925199036482194,-0.3605850234620285,-1.2857840599442225,-1.4154648556312863,lower_limit,0.00013164142399372614,-0.14986835857600622,168,,-0.15309667131453003,0.003096671314530036
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,59,0,joint_1_1,1,0.15,0.15,0.9205353260040284,-0.3851941659151485,0.8841837990603273,1.2693779649754757,1.3789562758940994,upper_limit,-5.031228867695802e-05,0.14994968771132297,170,,0.14965363472807297,0.0003463652719270238
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,60,0,joint_1_1,-1,0.15,-0.15,0.9078752994537352,0.9278170303601856,-0.3625048856392222,-1.2903219159994077,-1.4212545674232893,lower_limit,0.00013960429015877145,-0.14986039570984117,168,,-0.1536426851465774,0.0036426851465773957
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,61,0,joint_1_1,1,0.2,0.2,0.6701974868774414,-0.3871140280923422,0.8887216551155125,1.2758356832078546,1.9036712434601621,upper_limit,-8.00309716928103e-05,0.19991996902830714,124,,0.19913824475116326,0.0008617552488367486
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,62,0,joint_1_1,-1,0.2,-0.2,0.6703681945800781,0.9419541973013396,-0.3647738136668148,-1.3067280109681543,-1.9492691054453963,lower_limit,0.0001710479283773049,-0.19982895207162266,124,,-0.2034384697451109,0.003438469745110889
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,63,0,joint_1_1,1,0.2,0.2,0.6723613739013672,-0.3874630939427411,0.8941321757966949,1.281595269739436,1.906110790248104,upper_limit,-7.78432653344336e-05,0.19992215673466554,124,,0.19936831255729875,0.0006316874427012564
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,64,0,joint_1_1,-1,0.2,-0.2,0.6701884269714355,0.9428268619273368,-0.3694862026471995,-1.3123130645745362,-1.9581255237498587,lower_limit,0.00015838702100290375,-0.199841612978997,124,,-0.20427369731262354,0.004273697312623531
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,65,0,joint_1_1,1,0.2,0.2,0.6613399982452393,-0.3916518841475275,0.87720248205235,1.2688543661998775,1.9186112583037185,upper_limit,-0.00010178175485262293,0.1998982182451473,123,,0.2005472017163169,-0.0005472017163168919
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,66,0,joint_1_1,-1,0.2,-0.2,0.6644775867462158,0.9370672753957554,-0.3602359576116296,-1.297303233007385,-1.9523656762599948,lower_limit,0.00016890685774140159,-0.1998310931422586,123,,-0.20373049991127914,0.0037304999112791337
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,67,0,joint_1_1,1,0.2,0.2,0.669532299041748,-0.389033890269536,0.8909905831431052,1.2800244734126411,1.9118188551092237,upper_limit,-9.605279866190086e-05,0.19990394720133808,124,,0.1999066264631308,9.337353686922345e-05
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,68,0,joint_1_1,-1,0.2,-0.2,0.6794700622558594,0.9435249936281344,-0.3743731245527836,-1.317898118180918,-1.9395970350856369,lower_limit,0.0001714444508157817,-0.19982855554918416,126,,-0.2025263199886656,0.002526319988665593
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,69,0,joint_1_1,1,0.2,0.2,0.6740698814392091,-0.3909537524467298,0.8916887148439029,1.2826424672906327,1.902833078006776,upper_limit,-9.252166716302999e-05,0.19990747833283692,125,,0.1990591993776569,0.0009408006223431131
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,70,0,joint_1_1,-1,0.2,-0.2,0.6690518856048584,0.9435249936281344,-0.3625048856392222,-1.3060298792673566,-1.9520606807447172,lower_limit,0.00018297921982178997,-0.19981702078017818,124,,-0.20370173651578785,0.00370173651578784
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,71,0,joint_1_1,1,0.2,0.2,0.6692483425140381,-0.3935717463247212,0.8909905831431052,1.2845623294678263,1.919410550412953,upper_limit,-9.459356926667565e-05,0.19990540643073332,124,,0.20062258103797695,-0.0006225810379769381
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,72,0,joint_1_1,-1,0.2,-0.2,0.6691529750823975,0.9409069997501428,-0.3691371367968006,-1.3100441365469435,-1.9577647941946736,lower_limit,0.00017811632941174536,-0.1998218836705882,124,,-0.20423967777351085,0.004239677773510836
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,73,0,joint_1_1,1,0.2,0.2,0.6677584648132324,-0.3893829561199349,0.8964011038242876,1.2857840599442225,1.9255226667981629,upper_limit,-8.262049836737934e-05,0.19991737950163263,122,,0.20119900007389813,-0.0011990000738981155
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,74,0,joint_1_1,-1,0.2,-0.2,0.6722676753997803,0.9466665862817244,-0.372104196525191,-1.3187707828069155,-1.9616751348674863,lower_limit,0.00017670018602421178,-0.19982329981397573,124,,-0.20460845262311947,0.004608452623119458
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,75,0,joint_1_1,1,0.2,0.2,0.6661059856414795,-0.3886848244191371,0.8855800624619228,1.2742648868810598,1.9130062097458942,upper_limit,-9.382277692205203e-05,0.1999061772230779,122,,0.20001860303095634,-1.860303095632676e-05
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,76,0,joint_1_1,-1,0.2,-0.2,0.6758215427398682,0.9400343351241458,-0.3790855135331683,-1.3191198486573141,-1.9518759986688663,lower_limit,0.00016226857415113367,-0.19983773142584885,122,,-0.20368431959218813,0.0036843195921881233
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,77,0,joint_1_1,1,0.2,0.2,0.6732387542724609,-0.3932226804743224,0.8955284391982904,1.2887511196726127,1.914255695314671,upper_limit,-8.784470784599362e-05,0.199912155292154,122,,0.20013643901796316,-0.00013643901796314695
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,78,0,joint_1_1,-1,0.2,-0.2,0.6686797142028809,0.9463175204313252,-0.3701843343479972,-1.3165018547793224,-1.9688078265522033,lower_limit,0.00018230706574810866,-0.19981769293425186,121,,-0.20528111966761103,0.005281119667611023
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,79,0,joint_1_1,1,0.2,0.2,0.6693756580352783,-0.3900810878207326,0.8836602002847289,1.2737412881054615,1.9028796055179096,upper_limit,-9.103183753754771e-05,0.1999089681624624,122,,0.1990635872756322,0.0009364127243678133
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,80,0,joint_1_1,-1,0.2,-0.2,0.6711423397064209,0.9454448558053282,-0.3694862026471995,-1.3149310584525278,-1.959243189794464,lower_limit,0.00017910656640817002,-0.19982089343359177,124,,-0.20437910171648474,0.004379101716484729
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,81,0,joint_1_1,1,0.25,0.25,0.5319318771362306,-0.3928736146239235,0.8993681635526779,1.2922417781766014,2.4293369766325386,upper_limit,-0.00010962064983834745,0.24989037935016162,99,,0.24871251919810264,0.0012874808018973616
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,82,0,joint_1_1,-1,0.25,-0.25,0.5330171585083008,0.948586448458918,-0.3672172746196069,-1.315803723078525,-2.468595432764166,lower_limit,0.0002063651307970404,-0.24979363486920295,99,,-0.25241489003153533,0.0024148900315353328
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,83,0,joint_1_1,1,0.25,0.25,0.5276443958282471,-0.3935717463247212,0.8806931405563386,1.2742648868810598,2.4150069572535444,upper_limit,-0.00013679841169484191,0.24986320158830513,98,,0.24736108944209215,0.002638910557907853
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,84,0,joint_1_1,-1,0.25,-0.25,0.5313744544982911,0.9463175204313252,-0.373325927001587,-1.3196434474329122,-2.4834529327889547,lower_limit,0.0002198258730504161,-0.24978017412694956,99,,-0.25381606522204897,0.00381606522204897
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,85,0,joint_1_1,1,0.25,0.25,0.5279467105865479,-0.3886848244191371,0.8960520379738887,1.2847368623930258,2.433459356088582,upper_limit,-0.0001292965310148508,0.24987070346898507,98,,0.2491012909167669,0.0008987090832331124
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,86,0,joint_1_1,-1,0.25,-0.25,0.538320779800415,0.9457939216557272,-0.3778637830567723,-1.3236577047124995,-2.458864220703596,lower_limit,0.0002239839005282146,-0.24977601609947175,100,,-0.25149716276314243,0.0014971627631424345
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,87,0,joint_1_1,1,0.25,0.25,0.5290768146514893,-0.3855432317655473,0.8874999246391165,1.2730431564046638,2.4061594104123354,upper_limit,-0.00012874800073057482,0.24987125199926938,98,,0.24652669852100006,0.003473301478999935
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,88,0,joint_1_1,-1,0.25,-0.25,0.5375638008117676,0.9466665862817244,-0.3851941659151485,-1.3318607521968728,-2.4775863817199903,lower_limit,0.0002669085647706379,-0.2497330914352293,100,,-0.2532628048620961,0.0032628048620961247
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,89,0,joint_1_1,1,0.25,0.25,0.5318429470062256,-0.3906046865963309,0.8916887148439029,1.2822934014402338,2.4110377107722063,upper_limit,-0.00011109282641466896,0.24988890717358533,98,,0.2469867593269715,0.0030132406730284944
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,90,0,joint_1_1,-1,0.25,-0.25,0.5315909385681153,0.9492845801597156,-0.3605850234620285,-1.309869603621744,-2.4640555520942238,lower_limit,0.0002865909728277561,-0.24971340902717218,99,,-0.2519867447747962,0.001986744774796212
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,91,0,joint_1_1,1,0.25,0.25,0.5280439853668213,-0.3897320219703337,0.8871508587887176,1.2768828807590513,2.418137344888091,upper_limit,-0.00012978341727427382,0.24987021658272565,98,,0.24765630879143757,0.002343691208562426
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,92,0,joint_1_1,-1,0.25,-0.25,0.5384397506713867,0.9463175204313252,-0.3817035074111598,-1.328021027842485,-2.46642456502619,lower_limit,0.00026837149097752035,-0.24973162850902242,100,,-0.25221016070215535,0.0022101607021553504
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,93,0,joint_1_1,1,0.25,0.25,0.5278878211975098,-0.3920009499979264,0.8883725892651136,1.28037353926304,2.425465198947992,upper_limit,-0.00012588924556681703,0.2498741107544331,98,,0.24834738113142119,0.0016526188685788146
