time,sample_time,trial_id,rep,joint_index,joint_name,effort_mag,direction,test_effort,q,q_deg,qdot,qddot,q_start,q_start_deg,q_delta,safe_min_deg,safe_max_deg,gravity_effort,command_effort,lock_joint_index,lock_joint_name,lock_q,lock_q_deg,lock_target,lock_err,stop_reason
1786428484.8286495,0.00017833709716796875,1,1,2,joint_1_3,0.05,1,0.05,-1.6023867862559937,-91.80999999999999,0.06253580610760609,11.203407726822,-1.6027358521063926,-91.82999999999998,0.0003490658503988442,-85.0,85.0,-0.008054054968449801,0.041945945031550205,-1,none,0.0,0.0,0.0,0.0,
1786428484.834028,0.005556821823120117,1,1,2,joint_1_3,0.05,1,0.05,-1.6023867862559937,-91.80999999999999,0.0,-11.627030528851307,-1.6027358521063926,-91.82999999999998,0.0003490658503988442,-85.0,85.0,-0.008054054968449801,0.041945945031550205,-1,none,0.0,0.0,0.0,0.0,
1786428484.8395612,0.01109004020690918,1,1,2,joint_1_3,0.05,1,0.05,-1.601688654555196,-91.77,0.12617100074037174,22.802461784270257,-1.6027358521063926,-91.82999999999998,0.0010471975511965326,-85.0,85.0,-0.008041534658414787,0.04195846534158522,-1,none,0.0,0.0,0.0,0.0,
1786428484.8450797,0.016608476638793945,1,1,2,joint_1_3,0.05,1,0.05,-1.601688654555196,-91.77,0.0,-22.863541566117004,-1.6027358521063926,-91.82999999999998,0.0010471975511965326,-85.0,85.0,-0.008041534658414787,0.04195846534158522,-1,none,0.0,0.0,0.0,0.0,
1786428484.8506064,0.022135257720947266,1,1,2,joint_1_3,0.05,1,0.05,-1.6011650557795978,-91.74,0.09473846852538331,17.1417081873038,-1.6027358521063926,-91.82999999999998,0.0015707963267947989,-85.0,85.0,-0.008031466904173414,0.041968533095826585,-1,none,0.0,0.0,0.0,0.0,
1786428484.8560228,0.027551651000976562,1,1,2,joint_1_3,0.05,1,0.05,-1.6011650557795978,-91.74,0.0,-17.491061602689026,-1.6027358521063926,-91.82999999999998,0.0015707963267947989,-85.0,85.0,-0.008031466904173414,0.041968533095826585,-1,none,0.0,0.0,0.0,0.0,
1786428484.86166,0.033188819885253906,1,1,2,joint_1_3,0.05,1,0.05,-1.5985470619016062,-91.58999999999999,0.46441643522396736,82.38469429561948,-1.6027358521063926,-91.82999999999998,0.004188790204786352,-85.0,85.0,-0.00799629757983369,0.042003702420166315,-1,none,0.0,0.0,0.0,0.0,
1786428484.8670294,0.038558244705200195,1,1,2,joint_1_3,0.05,1,0.05,-1.5985470619016062,-91.58999999999999,0.0,-86.49277172086617,-1.6027358521063926,-91.82999999999998,0.004188790204786352,-85.0,85.0,-0.00799629757983369,0.042003702420166315,-1,none,0.0,0.0,0.0,0.0,
1786428484.8726127,0.044141530990600586,1,1,2,joint_1_3,0.05,1,0.05,-1.5969762655748114,-91.5,0.28133902624736234,50.38950393481155,-1.6027358521063926,-91.82999999999998,0.005759586531581151,-85.0,85.0,-0.007977949210999691,0.042022050789000315,-1,none,0.0,0.0,0.0,0.0,
1786428484.878038,0.04956674575805664,1,1,2,joint_1_3,0.05,1,0.05,-1.5969762655748114,-91.5,0.0,-51.85767537444153,-1.6027358521063926,-91.82999999999998,0.005759586531581151,-85.0,85.0,-0.007977949210999691,0.042022050789000315,-1,none,0.0,0.0,0.0,0.0,
