time,sample_time,trial_id,rep,joint_index,joint_name,effort_mag,direction,test_effort,q,q_deg,qdot,qddot,q_start,q_start_deg,q_delta,safe_min_deg,safe_max_deg,gravity_effort,command_effort,lock_joint_index,lock_joint_name,lock_q,lock_q_deg,lock_target,lock_err,stop_reason
1786432331.4393125,0.00018596649169921875,1,1,10,joint_3_3,0.05,1,0.05,-1.5882496193148397,-90.99999999999999,0.12500753864342037,22.383863531516933,-1.5889477510156376,-91.03999999999999,0.0006981317007979104,-85.0,85.0,0.009834433274162021,0.059834433274162026,8,joint_3_1,-0.01186823891356144,-0.6799999999999999,0.0,0.01186823891356144,
1786432331.4447143,0.00558781623840332,1,1,10,joint_3_3,0.05,1,0.05,-1.5882496193148397,-90.99999999999999,0.0,-23.141617132111605,-1.5889477510156376,-91.03999999999999,0.0006981317007979104,-85.0,85.0,0.009834433274162021,0.059834433274162026,8,joint_3_1,-0.01186823891356144,-0.6799999999999999,0.0,0.01186823891356144,
1786432331.450399,0.011272430419921875,1,1,10,joint_3_3,0.05,1,0.05,-1.5882496193148397,-90.99999999999999,0.0,0.0,-1.5889477510156376,-91.03999999999999,0.0006981317007979104,-85.0,85.0,0.00983341314353825,0.05983341314353825,8,joint_3_1,-0.010821041362364843,-0.62,0.0,0.010821041362364843,
1786432331.4559543,0.016827821731567383,1,1,10,joint_3_3,0.05,1,0.05,-1.5882496193148397,-90.99999999999999,0.0,0.0,-1.5889477510156376,-91.03999999999999,0.0006981317007979104,-85.0,85.0,0.00983341314353825,0.05983341314353825,8,joint_3_1,-0.010821041362364843,-0.62,0.0,0.010821041362364843,
1786432331.4614668,0.02234029769897461,1,1,10,joint_3_3,0.05,1,0.05,-1.5885986851652385,-91.01999999999998,-0.06332287931280108,-11.487193719700652,-1.5889477510156376,-91.03999999999999,0.00034906585039906624,-85.0,85.0,0.009832646790586128,0.05983264679058613,8,joint_3_1,-0.014660765716752367,-0.84,0.0,0.014660765716752367,
1786432331.4669197,0.027793169021606445,1,1,10,joint_3_3,0.05,1,0.05,-1.5885986851652385,-91.01999999999998,0.0,11.612758777193774,-1.5889477510156376,-91.03999999999999,0.00034906585039906624,-85.0,85.0,0.009832646790586128,0.05983264679058613,8,joint_3_1,-0.014660765716752367,-0.84,0.0,0.014660765716752367,
1786432331.4726574,0.03353095054626465,1,1,10,joint_3_3,0.05,1,0.05,-1.5898204156416347,-91.08999999999999,-0.21292732585682664,-37.10969561001377,-1.5889477510156376,-91.03999999999999,-0.0008726646259971105,-85.0,85.0,0.009831370934334432,0.05983137093433444,8,joint_3_1,-0.013439035240356336,-0.7699999999999999,0.0,0.013439035240356336,
1786432331.4781086,0.03898215293884277,1,1,10,joint_3_3,0.05,1,0.05,-1.5898204156416347,-91.08999999999999,0.0,39.060616451652876,-1.5889477510156376,-91.03999999999999,-0.0008726646259971105,-85.0,85.0,0.009831370934334432,0.05983137093433444,8,joint_3_1,-0.013439035240356336,-0.7699999999999999,0.0,0.013439035240356336,
1786432331.4835782,0.04445171356201172,1,1,10,joint_3_3,0.05,1,0.05,-1.5901694814920335,-91.11,-0.0638197241877544,-11.668162871696746,-1.5889477510156376,-91.03999999999999,-0.0012217304763959547,-85.0,85.0,0.009831168251482567,0.05983116825148257,8,joint_3_1,-0.012740903539558604,-0.7299999999999999,0.0,0.012740903539558604,
1786432331.488926,0.049799442291259766,1,1,10,joint_3_3,0.05,1,0.05,-1.5901694814920335,-91.11,0.0,11.93398682298685,-1.5889477510156376,-91.03999999999999,-0.0012217304763959547,-85.0,85.0,0.009831168251482567,0.05983116825148257,8,joint_3_1,-0.012740903539558604,-0.7299999999999999,0.0,0.012740903539558604,
