time,sample_time,trial_id,rep,joint_index,joint_name,effort_mag,direction,test_effort,q,q_deg,qdot,qddot,q_start,q_start_deg,q_delta,safe_min_deg,safe_max_deg,gravity_effort,command_effort,lock_joint_index,lock_joint_name,lock_q,lock_q_deg,lock_target,lock_err,stop_reason
1786424754.7894208,5.269050598144531e-05,1,1,8,joint_3_1,0.05,1,0.05,-0.5796238445873167,-33.209999999999994,0.0,81.49749222254259,-0.5796238445873167,-33.209999999999994,0.0,-25.0,34.0,0.01272954039999311,0.06272954039999311,-1,none,0.0,0.0,0.0,0.0,
1786424754.794989,0.0056209564208984375,1,1,8,joint_3_1,0.05,1,0.05,-0.5810201079889122,-33.29,-0.2507537217026573,-45.032641316734846,-0.5796238445873167,-33.209999999999994,-0.0013962634015954878,-25.0,34.0,0.012756701309324228,0.06275670130932423,-1,none,0.0,0.0,0.0,0.0,
1786424754.8003905,0.011022329330444336,1,1,8,joint_3_1,0.05,1,0.05,-0.5810201079889122,-33.29,0.0,46.42407141700915,-0.5796238445873167,-33.209999999999994,-0.0013962634015954878,-25.0,34.0,0.012756701309324228,0.06275670130932423,-1,none,0.0,0.0,0.0,0.0,
1786424754.8059034,0.016535282135009766,1,1,8,joint_3_1,0.05,1,0.05,-0.5818927726149095,-33.34,-0.1582935056644315,-28.71301664932525,-0.5796238445873167,-33.209999999999994,-0.0022689280275927093,-25.0,34.0,0.012773664251798725,0.06277366425179873,-1,none,0.0,0.0,0.0,0.0,
1786424754.8113256,0.0219573974609375,1,1,8,joint_3_1,0.05,1,0.05,-0.5818927726149095,-33.34,0.0,29.194049950855145,-0.5796238445873167,-33.209999999999994,-0.0022689280275927093,-25.0,34.0,0.012773664251798725,0.06277366425179873,-1,none,0.0,0.0,0.0,0.0,
1786424754.8168776,0.027509450912475586,1,1,8,joint_3_1,0.05,1,0.05,-0.5825909043157071,-33.379999999999995,-0.1257429718376153,-22.64801175550295,-0.5796238445873167,-33.209999999999994,-0.0029670597283903977,-25.0,34.0,0.012787227602453429,0.06278722760245344,-1,none,0.0,0.0,0.0,0.0,
1786424754.8223338,0.032965660095214844,1,1,8,joint_3_1,0.05,1,0.05,-0.5825909043157071,-33.379999999999995,0.0,23.04584879835688,-0.5796238445873167,-33.209999999999994,-0.0029670597283903977,-25.0,34.0,0.012787227602453429,0.06278722760245344,-1,none,0.0,0.0,0.0,0.0,
1786424754.8278277,0.03845953941345215,1,1,8,joint_3_1,0.05,1,0.05,-0.582939970166106,-33.4,-0.06353722573411769,-11.565093088812773,-0.5796238445873167,-33.209999999999994,-0.003316125578789242,-25.0,34.0,0.012794006941066539,0.06279400694106654,-1,none,0.0,0.0,0.0,0.0,
1786424754.833198,0.043829917907714844,1,1,8,joint_3_1,0.05,1,0.05,-0.582939970166106,-33.4,0.0,11.83105172233131,-0.5796238445873167,-33.209999999999994,-0.003316125578789242,-25.0,34.0,0.012794006941066539,0.06279400694106654,-1,none,0.0,0.0,0.0,0.0,
1786424754.8386607,0.049292564392089844,1,1,8,joint_3_1,0.05,1,0.05,-0.5841617006425021,-33.47,-0.22365175558964404,-40.94201523553886,-0.5796238445873167,-33.209999999999994,-0.0045378560551853075,-25.0,34.0,0.012817722344369653,0.06281772234436965,-1,none,0.0,0.0,0.0,0.0,
1786424754.844025,0.0546567440032959,1,1,8,joint_3_1,0.05,1,0.05,-0.5841617006425021,-33.47,0.0,41.693562072832854,-0.5796238445873167,-33.209999999999994,-0.0045378560551853075,-25.0,34.0,0.012817722344369653,0.06281772234436965,-1,none,0.0,0.0,0.0,0.0,
1786424754.8495154,0.06014728546142578,1,1,8,joint_3_1,0.05,1,0.05,-0.5780530482605218,-33.12,1.112577407631645,202.63528034821482,-0.5796238445873167,-33.209999999999994,0.0015707963267949099,-25.0,34.0,0.012698954715695425,0.06269895471569542,-1,none,0.0,0.0,0.0,0.0,
1786424754.8548145,0.06544637680053711,1,1,8,joint_3_1,0.05,1,0.05,-0.5780530482605218,-33.12,0.0,-209.95626163677852,-0.5796238445873167,-33.209999999999994,0.0015707963267949099,-25.0,34.0,0.012698954715695425,0.06269895471569542,-1,none,0.0,0.0,0.0,0.0,
1786424754.8603358,0.0709676742553711,1,1,8,joint_3_1,0.05,1,0.05,-0.5757841202329292,-32.989999999999995,0.4109410960291798,74.42835663008778,-0.5796238445873167,-33.209999999999994,0.003839724354387508,-25.0,34.0,0.012654720096682686,0.06265472009668269,-1,none,0.0,0.0,0.0,0.0,
