time,sample_time,trial_id,rep,joint_index,joint_name,effort_mag,direction,test_effort,q,q_deg,qdot,qddot,q_start,q_start_deg,q_delta,safe_min_deg,safe_max_deg,gravity_effort,command_effort,lock_joint_index,lock_joint_name,lock_q,lock_q_deg,lock_target,lock_err,stop_reason
1786431920.4852493,5.412101745605469e-05,1,1,9,joint_3_2,0.05,1,0.05,-0.00942477796076938,-0.54,0.0,0.0,-0.00942477796076938,-0.54,0.0,5.0,120.0,0.009919883941099522,0.059919883941099525,8,joint_3_1,0.015533430342749531,0.8899999999999999,0.0,-0.015533430342749531,
1786431920.4907594,0.005564212799072266,1,1,9,joint_3_2,0.05,1,0.05,-0.00942477796076938,-0.54,0.0,0.0,-0.00942477796076938,-0.54,0.0,5.0,120.0,0.009919883941099522,0.059919883941099525,8,joint_3_1,0.015533430342749531,0.8899999999999999,0.0,-0.015533430342749531,
1786431920.4962218,0.011026620864868164,1,1,9,joint_3_2,0.05,1,0.05,-0.00942477796076938,-0.54,0.0,0.0,-0.00942477796076938,-0.54,0.0,5.0,120.0,0.009919883941099522,0.059919883941099525,8,joint_3_1,0.015533430342749531,0.8899999999999999,0.0,-0.015533430342749531,
1786431920.5017254,0.016530275344848633,1,1,9,joint_3_2,0.05,1,0.05,-0.00942477796076938,-0.54,0.0,0.0,-0.00942477796076938,-0.54,0.0,5.0,120.0,0.009919883941099522,0.059919883941099525,8,joint_3_1,0.015533430342749531,0.8899999999999999,0.0,-0.015533430342749531,
1786431920.5070934,0.021898269653320312,1,1,9,joint_3_2,0.05,1,0.05,-0.00942477796076938,-0.54,0.0,0.0,-0.00942477796076938,-0.54,0.0,5.0,120.0,0.009919883941099522,0.059919883941099525,8,joint_3_1,0.015533430342749531,0.8899999999999999,0.0,-0.015533430342749531,
1786431920.5126123,0.02741718292236328,1,1,9,joint_3_2,0.05,1,0.05,-0.009773843811168244,-0.5599999999999999,-0.06324901903366861,-11.460411851088319,-0.00942477796076938,-0.54,-0.000349065850398865,5.0,120.0,0.009925157590035887,0.05992515759003589,8,joint_3_1,0.015184364492350666,0.87,0.0,-0.015184364492350666,
1786431920.5180323,0.0328371524810791,1,1,9,joint_3_2,0.05,1,0.05,-0.009773843811168244,-0.5599999999999999,0.0,11.669626249460801,-0.00942477796076938,-0.54,-0.000349065850398865,5.0,120.0,0.009925157590035887,0.05992515759003589,8,joint_3_1,0.015184364492350666,0.87,0.0,-0.015184364492350666,
1786431920.5235908,0.03839564323425293,1,1,9,joint_3_2,0.05,1,0.05,-0.009773843811168244,-0.5599999999999999,0.0,0.0,-0.00942477796076938,-0.54,-0.000349065850398865,5.0,120.0,0.009925157590035887,0.05992515759003589,8,joint_3_1,0.015184364492350666,0.87,0.0,-0.015184364492350666,
1786431920.5289562,0.04376101493835449,1,1,9,joint_3_2,0.05,1,0.05,-0.009773843811168244,-0.5599999999999999,0.0,0.0,-0.00942477796076938,-0.54,-0.000349065850398865,5.0,120.0,0.009925157590035887,0.05992515759003589,8,joint_3_1,0.015184364492350666,0.87,0.0,-0.015184364492350666,
1786431920.5344417,0.04924654960632324,1,1,9,joint_3_2,0.05,1,0.05,-0.00942477796076938,-0.54,0.06363387919816417,11.600305722199964,-0.00942477796076938,-0.54,0.0,5.0,120.0,0.009919937147455107,0.05991993714745511,8,joint_3_1,0.015184364492350666,0.87,0.0,-0.015184364492350666,
1786431920.539936,0.05474090576171875,1,1,9,joint_3_2,0.05,1,0.05,-0.00942477796076938,-0.54,0.0,-11.581680800884216,-0.00942477796076938,-0.54,0.0,5.0,120.0,0.009919937147455107,0.05991993714745511,8,joint_3_1,0.015184364492350666,0.87,0.0,-0.015184364492350666,
1786431920.5455492,0.060353994369506836,1,1,9,joint_3_2,0.05,1,0.05,-0.008552113334772213,-0.48999999999999994,0.15546959739533692,27.697691638009225,-0.00942477796076938,-0.54,0.000872664625997166,5.0,120.0,0.00990688075427014,0.05990688075427014,8,joint_3_1,0.015184364492350666,0.87,0.0,-0.015184364492350666,
1786431920.5509079,0.06571269035339355,1,1,9,joint_3_2,0.05,1,0.05,-0.008552113334772213,-0.48999999999999994,0.0,-29.01258027378765,-0.00942477796076938,-0.54,0.000872664625997166,5.0,120.0,0.00990688075427014,0.05990688075427014,8,joint_3_1,0.015184364492350666,0.87,0.0,-0.015184364492350666,
1786431920.5565186,0.07132339477539062,1,1,9,joint_3_2,0.05,1,0.05,-0.00715584993317675,-0.4099999999999999,0.24885705903902855,44.35397774000908,-0.00942477796076938,-0.54,0.0022689280275926295,5.0,120.0,0.009886052114573864,0.059886052114573866,8,joint_3_1,0.014660765716752367,0.84,0.0,-0.014660765716752367,
1786431920.5618744,0.07667922973632812,1,1,9,joint_3_2,0.05,1,0.05,-0.00715584993317675,-0.4099999999999999,0.0,-46.464661598808476,-0.00942477796076938,-0.54,0.0022689280275926295,5.0,120.0,0.009886052114573864,0.059886052114573866,8,joint_3_1,0.014660765716752367,0.84,0.0,-0.014660765716752367,
1786431920.567424,0.0822288990020752,1,1,9,joint_3_2,0.05,1,0.05,-0.005585053606381854,-0.31999999999999995,0.2830432322318658,51.00181987038895,-0.00942477796076938,-0.54,0.0038397243543875255,5.0,120.0,0.009862509737905888,0.05986250973790589,8,joint_3_1,0.014660765716752367,0.84,0.0,-0.014660765716752367,
1786431920.572725,0.08752989768981934,1,1,9,joint_3_2,0.05,1,0.05,-0.005585053606381854,-0.31999999999999995,0.0,-53.3943222597393,-0.00942477796076938,-0.54,0.0038397243543875255,5.0,120.0,0.009862509737905888,0.05986250973790589,8,joint_3_1,0.014660765716752367,0.84,0.0,-0.014660765716752367,
1786431920.578262,0.09306693077087402,1,1,9,joint_3_2,0.05,1,0.05,-0.002792526803190927,-0.15999999999999998,0.5043363047162813,91.08421375373396,-0.00942477796076938,-0.54,0.0066322511575784525,5.0,120.0,0.009820646257116506,0.05982064625711651,8,joint_3_1,0.0143116998663535,0.8199999999999998,0.0,-0.0143116998663535,
1786431920.583664,0.09846878051757812,1,1,9,joint_3_2,0.05,1,0.05,-0.002792526803190927,-0.15999999999999998,0.0,-93.36363067558449,-0.00942477796076938,-0.54,0.0066322511575784525,5.0,120.0,0.009820646257116506,0.05982064625711651,8,joint_3_1,0.0143116998663535,0.8199999999999998,0.0,-0.0143116998663535,
1786431920.5892477,0.10405254364013672,1,1,9,joint_3_2,0.05,1,0.05,0.0008726646259971647,0.049999999999999996,0.6564016683266153,117.55542882446609,-0.00942477796076938,-0.54,0.010297442586766544,5.0,120.0,0.009766662274095207,0.05976666227409521,8,joint_3_1,0.0143116998663535,0.8199999999999998,0.0,-0.0143116998663535,
1786431920.5945616,0.10936641693115234,1,1,9,joint_3_2,0.05,1,0.05,0.0008726646259971647,0.049999999999999996,0.0,-123.52602939110713,-0.00942477796076938,-0.54,0.010297442586766544,5.0,120.0,0.009766662274095207,0.05976666227409521,8,joint_3_1,0.0143116998663535,0.8199999999999998,0.0,-0.0143116998663535,
1786431920.6001678,0.11497259140014648,1,1,9,joint_3_2,0.05,1,0.05,0.0041887902047863905,0.24,0.5915130892071943,105.51100264157913,-0.00942477796076938,-0.54,0.01361356816555577,5.0,120.0,0.009715528484791907,0.05971552848479191,8,joint_3_1,0.0143116998663535,0.8199999999999998,0.0,-0.0143116998663535,
1786431920.605522,0.12032675743103027,1,1,9,joint_3_2,0.05,1,0.05,0.0041887902047863905,0.24,0.0,-110.47716596669598,-0.00942477796076938,-0.54,0.01361356816555577,5.0,120.0,0.009715528484791907,0.05971552848479191,8,joint_3_1,0.0143116998663535,0.8199999999999998,0.0,-0.0143116998663535,
1786431920.61101,0.12581491470336914,1,1,9,joint_3_2,0.05,1,0.05,0.009599310885968812,0.5499999999999999,0.9858537962190432,179.6329345712984,-0.00942477796076938,-0.54,0.01902408884673819,5.0,120.0,0.009633008864686102,0.0596330088646861,8,joint_3_1,0.013962634015954635,0.7999999999999999,0.0,-0.013962634015954635,
1786431920.6163635,0.13116836547851562,1,1,9,joint_3_2,0.05,1,0.05,0.009599310885968812,0.5499999999999999,0.0,-184.15295808749968,-0.00942477796076938,-0.54,0.01902408884673819,5.0,120.0,0.009633008864686102,0.0596330088646861,8,joint_3_1,0.013962634015954635,0.7999999999999999,0.0,-0.013962634015954635,
1786431920.6218207,0.1366255283355713,1,1,9,joint_3_2,0.05,1,0.05,0.016929693744344994,0.9699999999999999,1.3432589516544478,246.1460262117199,-0.00942477796076938,-0.54,0.026354471705114374,5.0,120.0,0.009521768709109306,0.05952176870910931,8,joint_3_1,0.013962634015954635,0.7999999999999999,0.0,-0.013962634015954635,
1786431920.6271772,0.1419820785522461,1,1,9,joint_3_2,0.05,1,0.05,0.016929693744344994,0.9699999999999999,0.0,-250.7694126478861,-0.00942477796076938,-0.54,0.026354471705114374,5.0,120.0,0.009521768709109306,0.05952176870910931,8,joint_3_1,0.013962634015954635,0.7999999999999999,0.0,-0.013962634015954635,
1786431920.6327603,0.14756512641906738,1,1,9,joint_3_2,0.05,1,0.05,0.022340214425527416,1.2799999999999998,0.9690980285760838,173.57867095053948,-0.00942477796076938,-0.54,0.03176499238629679,5.0,120.0,0.00943937980787118,0.05943937980787118,8,joint_3_1,0.01361356816555577,0.78,0.0,-0.01361356816555577,
