time,sample_time,trial_id,rep,joint_index,joint_name,effort_mag,direction,test_effort,q,q_deg,qdot,qddot,q_start,q_start_deg,q_delta,safe_min_deg,safe_max_deg,gravity_effort,command_effort,lock_joint_index,lock_joint_name,lock_q,lock_q_deg,lock_target,lock_err,stop_reason
1786424501.2657986,0.00018787384033203125,1,1,4,joint_2_1,0.05,1,0.05,-0.8403760348352696,-48.14999999999999,0.9244591640208529,168.84962417215291,-0.8454374896660531,-48.44,0.005061454830783574,-40.0,7.0,0.017269901839482096,0.0672699018394821,-1,none,0.0,0.0,0.0,0.0,
1786424501.2713761,0.005765438079833984,1,1,4,joint_2_1,0.05,1,0.05,-0.8403760348352696,-48.14999999999999,0.0,-165.7460361412892,-0.8454374896660531,-48.44,0.005061454830783574,-40.0,7.0,0.017269901839482096,0.0672699018394821,-1,none,0.0,0.0,0.0,0.0,
1786424501.2768898,0.011279106140136719,1,1,4,joint_2_1,0.05,1,0.05,-0.8384561726580758,-48.03999999999999,0.34820053659311906,63.15224869993365,-0.8454374896660531,-48.44,0.006981317007977328,-40.0,7.0,0.017239732686223558,0.06723973268622356,-1,none,0.0,0.0,0.0,0.0,
1786424501.2823572,0.01674652099609375,1,1,4,joint_2_1,0.05,1,0.05,-0.8384561726580758,-48.03999999999999,0.0,-63.686503725565395,-0.8454374896660531,-48.44,0.006981317007977328,-40.0,7.0,0.017239732686223558,0.06723973268622356,-1,none,0.0,0.0,0.0,0.0,
1786424501.2878876,0.022276878356933594,1,1,4,joint_2_1,0.05,1,0.05,-0.8330456519768934,-47.73,0.9783311146389956,176.90197048865312,-0.8454374896660531,-48.44,0.012391837689159746,-40.0,7.0,0.017154369016514102,0.0671543690165141,-1,none,0.0,0.0,0.0,0.0,
1786424501.293373,0.027762413024902344,1,1,4,joint_2_1,0.05,1,0.05,-0.8330456519768934,-47.73,0.0,-178.3474490374999,-0.8454374896660531,-48.44,0.012391837689159746,-40.0,7.0,0.017154369016514102,0.0671543690165141,-1,none,0.0,0.0,0.0,0.0,
1786424501.2988875,0.03327679634094238,1,1,4,joint_2_1,0.05,1,0.05,-0.8368853763312809,-47.949999999999996,-0.6963107448875846,-126.27173429568835,-0.8454374896660531,-48.44,0.008552113334772238,-40.0,7.0,0.01720367814007497,0.06720367814007497,-1,none,0.0,0.0,0.0,0.0,
1786424501.3042905,0.03867983818054199,1,1,4,joint_2_1,0.05,1,0.05,-0.8368853763312809,-47.949999999999996,0.0,128.87383913710067,-0.8454374896660531,-48.44,0.008552113334772238,-40.0,7.0,0.01720367814007497,0.06720367814007497,-1,none,0.0,0.0,0.0,0.0,
1786424501.3097408,0.04413008689880371,1,1,4,joint_2_1,0.05,1,0.05,-0.8407251006856684,-48.169999999999995,-0.7045044277561218,-129.2609684757311,-0.8454374896660531,-48.44,0.00471238898038473,-40.0,7.0,0.017278445312696986,0.06727844531269699,-1,none,0.0,0.0,0.0,0.0,
1786424501.3151143,0.04950356483459473,1,1,4,joint_2_1,0.05,1,0.05,-0.8407251006856684,-48.169999999999995,0.0,131.1077176038341,-0.8454374896660531,-48.44,0.00471238898038473,-40.0,7.0,0.017278445312696986,0.06727844531269699,-1,none,0.0,0.0,0.0,0.0,
1786424501.3206353,0.05502462387084961,1,1,4,joint_2_1,0.05,1,0.05,-0.8339183166028906,-47.78,1.2328765256955234,223.30435476231102,-0.8454374896660531,-48.44,0.011519173063162524,-40.0,7.0,0.017171217645700024,0.06717121764570003,-1,none,0.0,0.0,0.0,0.0,
1786424501.3259265,0.060315847396850586,1,1,4,joint_2_1,0.05,1,0.05,-0.8339183166028906,-47.78,0.0,-233.0040527747865,-0.8454374896660531,-48.44,0.011519173063162524,-40.0,7.0,0.017171217645700024,0.06717121764570003,-1,none,0.0,0.0,0.0,0.0,
1786424501.331557,0.06594634056091309,1,1,4,joint_2_1,0.05,1,0.05,-0.8295549934729047,-47.529999999999994,0.7749451074437804,137.63361127760322,-0.8454374896660531,-48.44,0.01588249619314841,-40.0,7.0,0.01710151378255261,0.06710151378255261,-1,none,0.0,0.0,0.0,0.0,
1786424501.336982,0.07137131690979004,1,1,4,joint_2_1,0.05,1,0.05,-0.8295549934729047,-47.529999999999994,0.0,-142.84764717991905,-0.8454374896660531,-48.44,0.01588249619314841,-40.0,7.0,0.01710151378255261,0.06710151378255261,-1,none,0.0,0.0,0.0,0.0,
1786424501.342594,0.07698321342468262,1,1,4,joint_2_1,0.05,1,0.05,-0.8258898020437166,-47.31999999999999,0.6531110150484029,116.3797324692657,-0.8454374896660531,-48.44,0.019547687622336496,-40.0,7.0,0.017043174215549833,0.06704317421554984,-1,none,0.0,0.0,0.0,0.0,
1786424501.347996,0.08238530158996582,1,1,4,joint_2_1,0.05,1,0.05,-0.8258898020437166,-47.31999999999999,0.0,-120.89973267109085,-0.8454374896660531,-48.44,0.019547687622336496,-40.0,7.0,0.017043174215549833,0.06704317421554984,-1,none,0.0,0.0,0.0,0.0,
1786424501.3534765,0.08786582946777344,1,1,4,joint_2_1,0.05,1,0.05,-0.8220500776893291,-47.099999999999994,0.7006121381000106,127.83661605609373,-0.8454374896660531,-48.44,0.023387411976724004,-40.0,7.0,0.01698181102264643,0.06698181102264643,-1,none,0.0,0.0,0.0,0.0,
1786424501.3588207,0.09320998191833496,1,1,4,joint_2_1,0.05,1,0.05,-0.8220500776893291,-47.099999999999994,0.0,-131.0988308401261,-0.8454374896660531,-48.44,0.023387411976724004,-40.0,7.0,0.01698181102264643,0.06698181102264643,-1,none,0.0,0.0,0.0,0.0,
1786424501.3644712,0.09886050224304199,1,1,4,joint_2_1,0.05,1,0.05,-0.8173376887089444,-46.82999999999999,0.8339743438811643,147.59248634760098,-0.8454374896660531,-48.44,0.028099800957108734,-40.0,7.0,0.01690315949451991,0.06690315949451991,-1,none,0.0,0.0,0.0,0.0,
1786424501.3697793,0.10416865348815918,1,1,4,joint_2_1,0.05,1,0.05,-0.8173376887089444,-46.82999999999999,0.0,-157.11201609944948,-0.8454374896660531,-48.44,0.028099800957108734,-40.0,7.0,0.01690315949451991,0.06690315949451991,-1,none,0.0,0.0,0.0,0.0,
1786424501.3752744,0.10966372489929199,1,1,4,joint_2_1,0.05,1,0.05,-0.811927168027762,-46.519999999999996,0.9846133519249454,179.18117495800962,-0.8454374896660531,-48.44,0.03351032163829115,-40.0,7.0,0.016805328291001315,0.06680532829100132,-1,none,0.0,0.0,0.0,0.0,
1786424501.3805833,0.11497259140014648,1,1,4,joint_2_1,0.05,1,0.05,-0.811927168027762,-46.519999999999996,0.0,-185.465833764414,-0.8454374896660531,-48.44,0.03351032163829115,-40.0,7.0,0.016805328291001315,0.06680532829100132,-1,none,0.0,0.0,0.0,0.0,
1786424501.3860292,0.12041854858398438,1,1,4,joint_2_1,0.05,1,0.05,-0.8032005217677903,-46.019999999999996,1.602408165431406,294.23811303307974,-0.8454374896660531,-48.44,0.04223696789826281,-40.0,7.0,0.01667453537810788,0.06667453537810789,-1,none,0.0,0.0,0.0,0.0,
1786424501.3914375,0.12582683563232422,1,1,4,joint_2_1,0.05,1,0.05,-0.8032005217677903,-46.019999999999996,0.0,-296.28755853912924,-0.8454374896660531,-48.44,0.04223696789826281,-40.0,7.0,0.01667453537810788,0.06667453537810789,-1,none,0.0,0.0,0.0,0.0,
1786424501.3969355,0.13132476806640625,1,1,4,joint_2_1,0.05,1,0.05,-0.7970918693858102,-45.669999999999995,1.1110817484973412,202.09083356675595,-0.8454374896660531,-48.44,0.04834562028024292,-40.0,7.0,0.016563570500107348,0.06656357050010735,-1,none,0.0,0.0,0.0,0.0,
1786424501.4022686,0.1366579532623291,1,1,4,joint_2_1,0.05,1,0.05,-0.7970918693858102,-45.669999999999995,0.0,-208.33361446865717,-0.8454374896660531,-48.44,0.04834562028024292,-40.0,7.0,0.016563570500107348,0.06656357050010735,-1,none,0.0,0.0,0.0,0.0,
1786424501.4077766,0.1421658992767334,1,1,4,joint_2_1,0.05,1,0.05,-0.7901105523778329,-45.269999999999996,1.2674991711465387,230.12193072186875,-0.8454374896660531,-48.44,0.055326937288220246,-40.0,7.0,0.0164490667006196,0.0664490667006196,-1,none,0.0,0.0,0.0,0.0,
1786424501.413148,0.1475372314453125,1,1,4,joint_2_1,0.05,1,0.05,-0.7901105523778329,-45.269999999999996,0.0,-235.9748254932137,-0.8454374896660531,-48.44,0.055326937288220246,-40.0,7.0,0.0164490667006196,0.0664490667006196,-1,none,0.0,0.0,0.0,0.0,
