time,sample_time,trial_id,rep,joint_index,joint_name,effort_mag,direction,test_effort,q,q_deg,qdot,qddot,q_start,q_start_deg,q_delta,safe_min_deg,safe_max_deg,gravity_effort,command_effort,lock_joint_index,lock_joint_name,lock_q,lock_q_deg,lock_target,lock_err,stop_reason
1786426497.128688,7.891654968261719e-05,1,1,16,joint_5_1,0.05,1,0.05,0.0148352986419518,0.8499999999999999,0.0,0.0,0.0148352986419518,0.8499999999999999,0.0,5.0,90.0,0.0,0.05,17,joint_5_2,0.023911010752322312,1.3699999999999999,0.0,-0.023911010752322312,
1786426497.1343615,0.0057523250579833984,1,1,16,joint_5_1,0.05,1,0.05,0.0148352986419518,0.8499999999999999,0.0,0.0,0.0148352986419518,0.8499999999999999,0.0,5.0,90.0,0.0,0.05,17,joint_5_2,0.023561944901923447,1.3499999999999999,0.0,-0.023561944901923447,
1786426497.139698,0.011088848114013672,1,1,16,joint_5_1,0.05,1,0.05,0.0148352986419518,0.8499999999999999,0.0,0.0,0.0148352986419518,0.8499999999999999,0.0,5.0,90.0,0.0,0.05,17,joint_5_2,0.023561944901923447,1.3499999999999999,0.0,-0.023561944901923447,
1786426497.1451595,0.016550302505493164,1,1,16,joint_5_1,0.05,1,0.05,0.0148352986419518,0.8499999999999999,0.0,0.0,0.0148352986419518,0.8499999999999999,0.0,5.0,90.0,0.0,0.05,17,joint_5_2,0.022863813201125713,1.3099999999999998,0.0,-0.022863813201125713,
1786426497.1504962,0.02188706398010254,1,1,16,joint_5_1,0.05,1,0.05,0.0148352986419518,0.8499999999999999,0.0,0.0,0.0148352986419518,0.8499999999999999,0.0,5.0,90.0,0.0,0.05,17,joint_5_2,0.022863813201125713,1.3099999999999998,0.0,-0.022863813201125713,
1786426497.1559625,0.027353286743164062,1,1,16,joint_5_1,0.05,1,0.05,0.0148352986419518,0.8499999999999999,0.0,0.0,0.0148352986419518,0.8499999999999999,0.0,5.0,90.0,0.0,0.05,17,joint_5_2,0.021642082724729686,1.24,0.0,-0.021642082724729686,
1786426497.1613288,0.03271961212158203,1,1,16,joint_5_1,0.05,1,0.05,0.0148352986419518,0.8499999999999999,0.0,0.0,0.0148352986419518,0.8499999999999999,0.0,5.0,90.0,0.0,0.05,17,joint_5_2,0.021642082724729686,1.24,0.0,-0.021642082724729686,
1786426497.166869,0.03825974464416504,1,1,16,joint_5_1,0.05,1,0.05,0.0148352986419518,0.8499999999999999,0.0,0.0,0.0148352986419518,0.8499999999999999,0.0,5.0,90.0,0.0,0.05,17,joint_5_2,0.020071286397934786,1.15,0.0,-0.020071286397934786,
1786426497.1723034,0.043694257736206055,1,1,16,joint_5_1,0.05,1,0.05,0.0148352986419518,0.8499999999999999,0.0,0.0,0.0148352986419518,0.8499999999999999,0.0,5.0,90.0,0.0,0.05,17,joint_5_2,0.020071286397934786,1.15,0.0,-0.020071286397934786,
1786426497.1777706,0.049161434173583984,1,1,16,joint_5_1,0.05,1,0.05,0.0148352986419518,0.8499999999999999,0.0,0.0,0.0148352986419518,0.8499999999999999,0.0,5.0,90.0,0.0,0.05,17,joint_5_2,0.019373154697137056,1.1099999999999999,0.0,-0.019373154697137056,
1786426497.1831274,0.05451822280883789,1,1,16,joint_5_1,0.05,1,0.05,0.0148352986419518,0.8499999999999999,0.0,0.0,0.0148352986419518,0.8499999999999999,0.0,5.0,90.0,0.0,0.05,17,joint_5_2,0.019373154697137056,1.1099999999999999,0.0,-0.019373154697137056,
1786426497.1886258,0.060016632080078125,1,1,16,joint_5_1,0.05,1,0.05,0.015184364492350666,0.87,0.06348487956774644,11.546044762402097,0.0148352986419518,0.8499999999999999,0.00034906585039886674,5.0,90.0,0.0,0.05,17,joint_5_2,0.018151424220741025,1.0399999999999998,0.0,-0.018151424220741025,
1786426497.1940866,0.06547737121582031,1,1,16,joint_5_1,0.05,1,0.05,0.015184364492350666,0.87,0.0,-11.62569351687553,0.0148352986419518,0.8499999999999999,0.00034906585039886674,5.0,90.0,0.0,0.05,17,joint_5_2,0.018151424220741025,1.0399999999999998,0.0,-0.018151424220741025,
1786426497.1996193,0.07101011276245117,1,1,16,joint_5_1,0.05,1,0.05,0.016231562043547264,0.93,0.18927281210782115,34.20958859411716,0.0148352986419518,0.8499999999999999,0.0013962634015954652,5.0,90.0,0.0,0.05,17,joint_5_2,0.016231562043547264,0.93,0.0,-0.016231562043547264,
1786426497.2049751,0.07636594772338867,1,1,16,joint_5_1,0.05,1,0.05,0.016231562043547264,0.93,0.0,-35.339552747288224,0.0148352986419518,0.8499999999999999,0.0013962634015954652,5.0,90.0,0.0,0.05,17,joint_5_2,0.016231562043547264,0.93,0.0,-0.016231562043547264,
1786426497.2106206,0.08201146125793457,1,1,16,joint_5_1,0.05,1,0.05,0.021642082724729686,1.24,0.9583752918267728,169.75874487985982,0.0148352986419518,0.8499999999999999,0.006806784082777887,5.0,90.0,0.0,0.05,17,joint_5_2,0.015184364492350666,0.87,0.0,-0.015184364492350666,
1786426497.2160354,0.08742618560791016,1,1,16,joint_5_1,0.05,1,0.05,0.021642082724729686,1.24,0.0,-176.99428999208317,0.0148352986419518,0.8499999999999999,0.006806784082777887,5.0,90.0,0.0,0.05,17,joint_5_2,0.015184364492350666,0.87,0.0,-0.015184364492350666,
