source_file,trial_id,joint_index,joint_name,direction,effort_mag,test_effort,duration,q_start,q_end,q_delta,qdot_fit,stop_reason,gravity_mean,command_mean,n_samples
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,102,0,joint_1_1,-1,0.3,-0.3,0.4453389644622803,0.955393232541696,-0.3614576880880256,-1.3168509206297214,-2.9569631802142866,lower_limit,0.0003156380482985682,-0.29968436195170134,82
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,103,0,joint_1_1,1,0.3,0.3,0.44135403633117676,-0.3963642731279122,0.8925613794699,1.288925652597812,2.920389407361502,upper_limit,-0.00014646526419608263,0.2998535347358039,82
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,104,0,joint_1_1,-1,0.3,-0.3,0.4536895751953125,0.9592329568960836,-0.395491608501915,-1.3547245653979987,-2.986016517604118,lower_limit,0.00029618185761651965,-0.2997038181423834,84
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,105,0,joint_1_1,1,0.3,0.3,0.4412779808044433,-0.3928736146239235,0.8948303074974927,1.2877039221214162,2.9181241261436854,upper_limit,-0.00014839965881531376,0.29985160034118463,82
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,106,0,joint_1_1,-1,0.3,-0.3,0.4434010982513428,0.955044166691297,-0.3614576880880256,-1.3165018547793226,-2.96909921958078,lower_limit,0.00031884635326864217,-0.2996811536467313,82
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,107,0,joint_1_1,1,0.3,0.3,0.4420366287231445,-0.3944444109507184,0.8944812416470937,1.288925652597812,2.9158797458051593,upper_limit,-0.00013333588703059307,0.2998666641129694,82
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,108,0,joint_1_1,-1,0.3,-0.3,0.4524660110473632,0.956614963018092,-0.3947934768011173,-1.3514084398192092,-2.9867623353431214,lower_limit,0.0003047121271157311,-0.29969528787288424,84
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,109,0,joint_1_1,1,0.3,0.3,0.4415163993835449,-0.3951425426515161,0.8897688526667091,1.2849113953182252,2.910223486856314,upper_limit,-0.00015745643469723244,0.29984254356530277,82
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,110,0,joint_1_1,-1,0.3,-0.3,0.45344901084899897,0.9524261728133055,-0.3858922976159462,-1.3383184704292517,-2.9514199797756735,lower_limit,0.0002949901051689967,-0.2997050098948309,84
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,111,0,joint_1_1,1,0.3,0.3,0.4364249706268311,-0.3944444109507184,0.8749335540247574,1.2693779649754757,2.9085823461299336,upper_limit,-0.00015890080601801556,0.29984109919398194,81
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,112,0,joint_1_1,-1,0.3,-0.3,0.44169545173645014,0.9527752386637044,-0.3605850234620285,-1.313360262125733,-2.9734520855093294,lower_limit,0.0003250716098727893,-0.2996749283901271,82
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,113,0,joint_1_1,1,0.3,0.3,0.43515491485595703,-0.3944444109507184,0.8841837990603273,1.2786282100110458,2.9383287798422115,upper_limit,-0.00015571608334715464,0.2998442839166528,81
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,114,0,joint_1_1,-1,0.3,-0.3,0.4517016410827636,0.955393232541696,-0.3759439208795785,-1.3313371534212743,-2.9473817058312135,lower_limit,0.00030121725248862587,-0.2996987827475114,84
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,115,0,joint_1_1,1,0.3,0.3,0.441556453704834,-0.3916518841475275,0.9089674744386468,1.3006193585861743,2.945533572600879,upper_limit,-0.00014566161919478976,0.2998543383808052,82
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,116,0,joint_1_1,-1,0.3,-0.3,0.4525618553161621,0.9543460349904992,-0.3804817769347638,-1.334827811925263,-2.9494925306790276,lower_limit,0.0002982646343137142,-0.29970173536568623,84
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,117,0,joint_1_1,1,0.3,0.3,0.44168090820312494,-0.3944444109507184,0.8944812416470937,1.288925652597812,2.9182281340651635,upper_limit,-0.00015332214342104564,0.29984667785657887,82
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,118,0,joint_1_1,-1,0.3,-0.3,0.4504003524780273,0.9573130947188896,-0.3897320219703337,-1.3470451166892232,-2.990772785318676,lower_limit,0.0003051384507637402,-0.29969486154923625,84
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,119,0,joint_1_1,1,0.3,0.3,0.4429390430450439,-0.3916518841475275,0.8944812416470937,1.2861331257946214,2.9036345880754304,upper_limit,-0.00014748240189264305,0.29985251759810727,82
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,120,0,joint_1_1,-1,0.3,-0.3,0.4523768424987793,0.953822436214901,-0.3874630939427411,-1.341285530157642,-2.9649738981969693,lower_limit,0.0002946728298012493,-0.2997053271701987,84
hand_friction_sweep_joint10_joint_3_3_20260811_161208.csv,1,10,joint_3_3,1,0.05,0.05,7.435359239578247,-1.5882496193148397,-0.0656243798749867,1.522625239439853,0.204781664258393,q_not_changing,0.005315203084070614,0.055315203084070626,1369
hand_friction_sweep_joint10_joint_3_3_20260811_161208.csv,2,10,joint_3_3,-1,0.05,-0.05,8.000587463378906,1.589820415641635,-0.1523672436991049,-1.7421876593407397,-0.2177574668504352,timeout,-0.0032326713154390333,-0.053232671315439004,1470
hand_friction_sweep_joint10_joint_3_3_20260811_161208.csv,3,10,joint_3_3,1,0.05,0.05,7.43671727180481,-1.5889477510156376,0.0146607657167523,1.60360851673239,0.21563392261962538,q_not_changing,0.005005360690191041,0.05500536069019105,1370
hand_friction_sweep_joint10_joint_3_3_20260811_161208.csv,4,10,joint_3_3,-1,0.05,-0.05,8.003550291061401,1.5910421461180306,-0.1558579022030936,-1.746900048321124,-0.2182656427200955,timeout,-0.0032719923874355355,-0.053271992387435504,1474
