source_file,trial_id,joint_index,joint_name,direction,effort_mag,test_effort,duration,q_start,q_end,q_delta,qdot_fit,stop_reason,gravity_mean,command_mean,n_samples,exclude_reason
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,17,6,joint_2_3,1,0.05,0.05,6.2296881675720215,-1.571843524346093,-0.3138101995085804,1.2580333248375126,0.2019416206714922,q_not_changing,0.007826497874324238,0.05782649787432424,1131,invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,18,6,joint_2_3,-1,0.05,-0.05,1.4048609733581543,1.587551487614042,1.5805701706060646,-0.006981317007977328,-0.004969400631358784,q_not_changing,-0.010416220664992216,-0.060416220664992214,256,small_qdot;small_q_delta;invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,19,6,joint_2_3,1,0.05,0.05,5.618921756744385,-1.5648622073381158,-0.3141592653589793,1.2507029419791365,0.22258771275430544,q_not_changing,0.008119027034376912,0.058119027034376915,1019,invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,20,6,joint_2_3,-1,0.05,-0.05,1.407320499420166,1.5837117632596545,1.5744615182240844,-0.009250245035570037,-0.006572948407545584,q_not_changing,-0.010406078449969823,-0.060406078449969834,256,small_q_delta;invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,21,6,joint_2_3,1,0.1,0.1,6.2187180519104,-1.5894713497912358,1.215447291088851,2.8049186408800866,0.45104451069596424,q_not_changing,-0.0018308925874982829,0.09816910741250166,1129,invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,23,6,joint_2_3,1,0.1,0.1,6.21527099609375,-1.5055210127703085,1.2587314565383103,2.7642524693086186,0.44475172056792533,q_not_changing,-0.0022006668813907794,0.09779933311860918,1128,invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,25,6,joint_2_3,1,0.1,0.1,6.213621377944946,-1.52349790406585,1.2798499404874415,2.803347844553292,0.45116167755307507,q_not_changing,-0.0022705406062040814,0.09772945939379586,1127,invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,27,6,joint_2_3,1,0.1,0.1,6.216250658035278,-1.5269885625698387,1.2971287000821856,2.8241172626520243,0.45431199898631835,q_not_changing,-0.0022711461195771064,0.09772885388042284,1127,invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,29,6,joint_2_3,1,0.1,0.1,6.217418432235718,-1.5196581797114626,1.3102186694721432,2.8298768491836057,0.455153031764988,q_not_changing,-0.0023260276360778332,0.09767397236392211,1127,invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,31,6,joint_2_3,1,0.1,0.1,6.227245092391968,-1.5299556222982291,1.2974777659325845,2.827433388230814,0.4540424130222822,q_not_changing,-0.002318365589997906,0.09768163441000204,1128,invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,33,6,joint_2_3,1,0.1,0.1,5.612609148025513,-1.515818455357075,1.3109168011729408,2.826735256530016,0.5036401399025705,q_not_changing,-0.0015640223313537712,0.09843597766864619,1018,invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,35,6,joint_2_3,1,0.1,0.1,6.215160608291626,-1.5135495273294823,1.318596249881716,2.832145777211198,0.4556834417815111,q_not_changing,-0.0023610919721649007,0.09763890802783504,1129,invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,37,6,joint_2_3,1,0.1,0.1,6.219980239868164,-1.5046483481443114,1.318596249881716,2.8232445980260277,0.4538992873208658,q_not_changing,-0.0023624748894488295,0.09763752511055111,1127,invalid_stop_reason;
hand_friction_sweep_joint6_joint_2_3_20260811_153827.csv,39,6,joint_2_3,1,0.1,0.1,6.215771675109863,-1.5116296651522887,1.319468914507713,2.8310985796600017,0.45547016969698495,q_not_changing,-0.0024006343965335296,0.09759936560346642,1128,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,1,7,joint_2_4,1,0.05,0.05,8.000945091247559,-1.5610224829837285,0.6670648401122327,2.228087323095961,0.2784780169949327,timeout,0.000622123878154001,0.05062212387815397,1451,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,2,7,joint_2_4,-1,0.05,-0.05,8.001784324645996,1.6369443054454815,-0.9056513488598577,-2.542595654305339,-0.3177535848440685,timeout,-0.00021909464368353686,-0.050219094643683494,1453,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,3,7,joint_2_4,1,0.05,0.05,8.003168821334839,-1.5648622073381158,0.7176793884200683,2.2825415957581843,0.28520472911597056,timeout,0.0005768338957117791,0.050576833895711756,1453,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,4,7,joint_2_4,-1,0.05,-0.05,8.000993728637695,1.6434020236778606,-0.926769832808989,-2.5701718564868496,-0.32123157993331725,timeout,-0.00022104535992771408,-0.05022104535992768,1450,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,5,7,joint_2_4,1,0.05,0.05,8.00310754776001,-1.554913830601748,0.7372270760424047,2.2921409066441525,0.2864063606499578,timeout,0.0005600572819562828,0.05056005728195626,1450,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,6,7,joint_2_4,-1,0.05,-0.05,8.000495433807373,1.6273449945595126,-0.9354964790689604,-2.562841473628473,-0.32033534608354086,timeout,-0.00021032759296415456,-0.05021032759296412,1452,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,7,7,joint_2_4,1,0.05,0.05,8.003978967666626,-1.5488051782197678,0.7410668003967923,2.28987197861656,0.28609170362226966,timeout,0.0005548595802131815,0.05055485958021314,1450,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,8,7,joint_2_4,-1,0.05,-0.05,8.001463413238525,1.6257741982327178,-0.9416051314509408,-2.567379329683659,-0.32086372168319816,timeout,-0.00019545129876805202,-0.05019545129876801,1449,invalid_stop_reason;
