time,sample_time,trial_id,rep,joint_index,joint_name,effort_mag,direction,test_effort,q,q_deg,qdot,qddot,q_start,q_start_deg,q_delta,safe_min_deg,safe_max_deg,gravity_effort,command_effort,lock_joint_index,lock_joint_name,lock_q,lock_q_deg,lock_target,lock_err,stop_reason
1786433779.638659,3.910064697265625e-05,1,1,14,joint_4_3,0.05,1,0.05,-1.5842353620352527,-90.77,0.0,0.0,-1.5842353620352527,-90.77,0.0,-85.0,85.0,0.009670699780235933,0.05967069978023594,12,joint_4_1,0.0143116998663535,0.8199999999999998,0.0,-0.0143116998663535,
1786433779.6442099,0.005589962005615234,1,1,14,joint_4_3,0.05,1,0.05,-1.5842353620352527,-90.77,0.0,0.0,-1.5842353620352527,-90.77,0.0,-85.0,85.0,0.009670360818660972,0.05967036081866098,12,joint_4_1,0.01658062789394613,0.95,0.0,-0.01658062789394613,
1786433779.649548,0.010928153991699219,1,1,14,joint_4_3,0.05,1,0.05,-1.5842353620352527,-90.77,0.0,0.0,-1.5842353620352527,-90.77,0.0,-85.0,85.0,0.009670360818660972,0.05967036081866098,12,joint_4_1,0.01658062789394613,0.95,0.0,-0.01658062789394613,
1786433779.6551065,0.016486644744873047,1,1,14,joint_4_3,0.05,1,0.05,-1.5842353620352527,-90.77,0.0,0.0,-1.5842353620352527,-90.77,0.0,-85.0,85.0,0.009670035120887668,0.05967003512088767,12,joint_4_1,0.01850049007113989,1.0599999999999998,0.0,-0.01850049007113989,
1786433779.660517,0.021897077560424805,1,1,14,joint_4_3,0.05,1,0.05,-1.5842353620352527,-90.77,0.0,0.0,-1.5842353620352527,-90.77,0.0,-85.0,85.0,0.009670035120887668,0.05967003512088767,12,joint_4_1,0.01850049007113989,1.0599999999999998,0.0,-0.01850049007113989,
1786433779.6660466,0.027426719665527344,1,1,14,joint_4_3,0.05,1,0.05,-1.5842353620352527,-90.77,0.0,0.0,-1.5842353620352527,-90.77,0.0,-85.0,85.0,0.009670096989798208,0.05967009698979821,12,joint_4_1,0.018151424220741025,1.0399999999999998,0.0,-0.018151424220741025,
1786433779.6714253,0.032805442810058594,1,1,14,joint_4_3,0.05,1,0.05,-1.5842353620352527,-90.77,0.0,0.0,-1.5842353620352527,-90.77,0.0,-85.0,85.0,0.009670096989798208,0.05967009698979821,12,joint_4_1,0.018151424220741025,1.0399999999999998,0.0,-0.018151424220741025,
1786433779.6769469,0.03832697868347168,1,1,14,joint_4_3,0.05,1,0.05,-1.5842353620352527,-90.77,0.0,0.0,-1.5842353620352527,-90.77,0.0,-85.0,85.0,0.009670416206980205,0.05967041620698021,12,joint_4_1,0.016231562043547264,0.93,0.0,-0.016231562043547264,
1786433779.6824496,0.04382967948913574,1,1,14,joint_4_3,0.05,1,0.05,-1.5842353620352527,-90.77,0.0,0.0,-1.5842353620352527,-90.77,0.0,-85.0,85.0,0.009670416206980205,0.05967041620698021,12,joint_4_1,0.016231562043547264,0.93,0.0,-0.016231562043547264,
1786433779.6879427,0.04932284355163574,1,1,14,joint_4_3,0.05,1,0.05,-1.5842353620352527,-90.77,0.0,0.0,-1.5842353620352527,-90.77,0.0,-85.0,85.0,0.009670947708520183,0.05967094770852019,12,joint_4_1,0.012391837689159739,0.71,0.0,-0.012391837689159739,
1786433779.6933403,0.054720401763916016,1,1,14,joint_4_3,0.05,1,0.05,-1.5842353620352527,-90.77,0.0,0.0,-1.5842353620352527,-90.77,0.0,-85.0,85.0,0.009670947708520183,0.05967094770852019,12,joint_4_1,0.012391837689159739,0.71,0.0,-0.012391837689159739,
