time,sample_time,trial_id,rep,joint_index,joint_name,effort_mag,direction,test_effort,q,q_deg,qdot,qddot,q_start,q_start_deg,q_delta,safe_min_deg,safe_max_deg,gravity_effort,command_effort,lock_joint_index,lock_joint_name,lock_q,lock_q_deg,lock_target,lock_err,stop_reason
1786432826.456609,0.00022339820861816406,1,1,11,joint_3_4,0.05,1,0.05,-1.596801732649612,-91.49,0.27966709044319266,49.79237609789646,-1.5983725289764068,-91.57999999999998,0.0015707963267947989,-85.0,85.0,0.0019820324570470004,0.051982032457047,8,joint_3_1,0.0005235987755982988,0.03,0.0,-0.0005235987755982988,
1786432826.461958,0.005572319030761719,1,1,11,joint_3_4,0.05,1,0.05,-1.596801732649612,-91.49,0.0,-52.284769160429896,-1.5983725289764068,-91.57999999999998,0.0015707963267947989,-85.0,85.0,0.0019820324570470004,0.051982032457047,8,joint_3_1,0.0005235987755982988,0.03,0.0,-0.0005235987755982988,
1786432826.467534,0.011148452758789062,1,1,11,joint_3_4,0.05,1,0.05,-1.5955800021732158,-91.41999999999999,0.219099924066632,39.2924443266791,-1.5983725289764068,-91.57999999999998,0.0027925268031909756,-85.0,85.0,0.001980901774382508,0.05198090177438251,8,joint_3_1,0.00017453292519943294,0.009999999999999998,0.0,-0.00017453292519943294,
1786432826.4729116,0.016525983810424805,1,1,11,joint_3_4,0.05,1,0.05,-1.5955800021732158,-91.41999999999999,0.0,-40.74359068554072,-1.5983725289764068,-91.57999999999998,0.0027925268031909756,-85.0,85.0,0.001980901774382508,0.05198090177438251,8,joint_3_1,0.00017453292519943294,0.009999999999999998,0.0,-0.00017453292519943294,
1786432826.4784198,0.022034168243408203,1,1,11,joint_3_4,0.05,1,0.05,-1.5948818704724181,-91.38,0.126744430817753,23.010200976350458,-1.5983725289764068,-91.57999999999998,0.003490658503988664,-85.0,85.0,0.0019802539526150554,0.05198025395261506,8,joint_3_1,0.0005235987755982988,0.03,0.0,-0.0005235987755982988,
1786432826.4837174,0.027331829071044922,1,1,11,joint_3_4,0.05,1,0.05,-1.5948818704724181,-91.38,0.0,-23.92460275232334,-1.5983725289764068,-91.57999999999998,0.003490658503988664,-85.0,85.0,0.0019802539526150554,0.05198025395261506,8,joint_3_1,0.0005235987755982988,0.03,0.0,-0.0005235987755982988,
1786432826.4893298,0.0329442024230957,1,1,11,joint_3_4,0.05,1,0.05,-1.5945328046220193,-91.35999999999999,0.06219576434117561,11.081900728940111,-1.5983725289764068,-91.57999999999998,0.003839724354387508,-85.0,85.0,0.0019796054137261247,0.05197960541372613,8,joint_3_1,0.0005235987755982988,0.03,0.0,-0.0005235987755982988,
1786432826.4947133,0.038327693939208984,1,1,11,joint_3_4,0.05,1,0.05,-1.5945328046220193,-91.35999999999999,0.0,-11.553053284289204,-1.5983725289764068,-91.57999999999998,0.003839724354387508,-85.0,85.0,0.0019796054137261247,0.05197960541372613,8,joint_3_1,0.0005235987755982988,0.03,0.0,-0.0005235987755982988,
1786432826.5002806,0.04389500617980957,1,1,11,joint_3_4,0.05,1,0.05,-1.594009205846421,-91.33,0.09404875332477884,16.89302651985496,-1.5983725289764068,-91.57999999999998,0.004363323129985774,-85.0,85.0,0.0019794431282359674,0.05197944312823597,8,joint_3_1,0.0005235987755982988,0.03,0.0,-0.0005235987755982988,
1786432826.505595,0.0492093563079834,1,1,11,joint_3_4,0.05,1,0.05,-1.594009205846421,-91.33,0.0,-17.697131550701354,-1.5983725289764068,-91.57999999999998,0.004363323129985774,-85.0,85.0,0.0019794431282359674,0.05197944312823597,8,joint_3_1,0.0005235987755982988,0.03,0.0,-0.0005235987755982988,
1786432826.5111506,0.05476498603820801,1,1,11,joint_3_4,0.05,1,0.05,-1.5936601399960222,-91.30999999999999,0.0628310141872489,11.309431556503082,-1.5983725289764068,-91.57999999999998,0.004712388980384619,-85.0,85.0,0.0019787933833519426,0.05197879338335194,8,joint_3_1,0.0005235987755982988,0.03,0.0,-0.0005235987755982988,
1786432826.516487,0.06010127067565918,1,1,11,joint_3_4,0.05,1,0.05,-1.5936601399960222,-91.30999999999999,0.0,-11.77429962155459,-1.5983725289764068,-91.57999999999998,0.004712388980384619,-85.0,85.0,0.0019787933833519426,0.05197879338335194,8,joint_3_1,0.0005235987755982988,0.03,0.0,-0.0005235987755982988,
1786432826.5220037,0.06561803817749023,1,1,11,joint_3_4,0.05,1,0.05,-1.5917402778188283,-91.19999999999999,0.3480049098601036,63.08130798417701,-1.5983725289764068,-91.57999999999998,0.006632251157578484,-85.0,85.0,0.001977001124520109,0.05197700112452011,8,joint_3_1,0.0008726646259971647,0.049999999999999996,0.0,-0.0008726646259971647,
1786432826.5273635,0.07097792625427246,1,1,11,joint_3_4,0.05,1,0.05,-1.5917402778188283,-91.19999999999999,0.0,-64.92764491997117,-1.5983725289764068,-91.57999999999998,0.006632251157578484,-85.0,85.0,0.001977001124520109,0.05197700112452011,8,joint_3_1,0.0008726646259971647,0.049999999999999996,0.0,-0.0008726646259971647,
1786432826.5328586,0.07647299766540527,1,1,11,joint_3_4,0.05,1,0.05,-1.5894713497912358,-91.07,0.4129023733878549,75.140492724322,-1.5983725289764068,-91.57999999999998,0.008901179185170971,-85.0,85.0,0.0019752020676112613,0.05197520206761126,8,joint_3_1,0.0008726646259971647,0.049999999999999996,0.0,-0.0008726646259971647,
1786432826.5381558,0.08177018165588379,1,1,11,joint_3_4,0.05,1,0.05,-1.5894713497912358,-91.07,0.0,-77.94752346341585,-1.5983725289764068,-91.57999999999998,0.008901179185170971,-85.0,85.0,0.0019752020676112613,0.05197520206761126,8,joint_3_1,0.0008726646259971647,0.049999999999999996,0.0,-0.0008726646259971647,
1786432826.5436254,0.08723974227905273,1,1,11,joint_3_4,0.05,1,0.05,-1.5868533559132443,-90.91999999999999,0.4786479314081986,87.51122153773301,-1.5983725289764068,-91.57999999999998,0.011519173063162524,-85.0,85.0,0.001972737076714778,0.05197273707671478,8,joint_3_1,0.0008726646259971647,0.049999999999999996,0.0,-0.0008726646259971647,
1786432826.5489805,0.09259486198425293,1,1,11,joint_3_4,0.05,1,0.05,-1.5868533559132443,-90.91999999999999,0.0,-89.38136918646245,-1.5983725289764068,-91.57999999999998,0.011519173063162524,-85.0,85.0,0.001972737076714778,0.05197273707671478,8,joint_3_1,0.0008726646259971647,0.049999999999999996,0.0,-0.0008726646259971647,
1786432826.5544941,0.09810853004455566,1,1,11,joint_3_4,0.05,1,0.05,-1.5791739072044693,-90.47999999999999,1.3928021463724762,252.6089947997346,-1.5983725289764068,-91.57999999999998,0.01919862177193754,-85.0,85.0,0.001965428499307144,0.051965428499307145,8,joint_3_1,0.0008726646259971647,0.049999999999999996,0.0,-0.0008726646259971647,
